"retweeter","retweeted"
1060814845,30313925
15540010,253615476
2209211161,30313925
34248194,30313925
39933340,369505837
132527830,253615476
34281891,30313925
762168992,1413366846
62371338,813286
2276470976,30313925
60841112,325265073
1852564915,30313925
2168646535,38507478
617619927,325265073
220568879,193169490
1173254905,813286
536381594,524396430
1173824917,30313925
130161057,193169490
156653431,369232105
255506242,30313925
21167757,253615476
95445170,253615476
1408958377,30313925
415096339,369232105
17159461,537609709
2294994080,24768753
1132607767,30313925
30307942,193169490
217979713,30313925
78599720,147657826
767036004,147657826
102311061,30313925
17424223,76376525
78725489,30313925
74737515,69218324
1657894867,30313925
68773980,177696353
37702211,22012091
1661098962,30313925
63770391,770852108
304595799,253615476
2317692109,22012091
431203516,253615476
139954456,325265073
2272531993,22012091
25920303,325265073
2314583196,22012091
978841134,22012091
124953604,22012091
22743956,78693274
68020559,30313925
2232687236,30313925
2297507049,22012091
2190201003,30313925
80040157,770852108
337579065,369505837
1891673520,147657826
330517445,960967081
44499596,71369563
279735867,58503762
1834756766,30313925
1375035349,48123578
329918977,770852108
2297507049,71369563
1905975828,30313925
53591160,71369563
16071141,325265073
480976191,30313925
1933192507,56864092
118795960,15667802
221867776,15667802
787882962,30313925
57544155,30313925
414083861,15808128
934197043,30313925
959150509,813286
1405337395,56864092
331792321,193169490
1892459263,30313925
19968563,325265073
416162908,30313925
17372896,494583213
17426310,960967081
1946817589,960967081
1429224510,960967081
473988753,30313925
1511133649,1702258398
366435041,325265073
1163411227,369505837
20618180,494583213
508106666,361321755
508106666,206932128
508106666,91734908
105961341,960967081
278086090,52442978
16370504,30313925
263987209,206932128
1468647660,51228973
1938260035,361321755
91734908,55133916
332468382,253615476
381732787,991634754
946895648,30313925
946895648,30313925
946895648,14377605
27903257,30313925
2245261843,369505837
185270420,494583213
21689822,30313925
1130105647,198508043
124953604,30313925
557204882,253615476
950426113,974921827
1955381834,813286
956472636,960967081
1722907592,30313925
274422511,991634754
111440588,601076863
169980652,325265073
567894246,30313925
14145823,78461452
2247762655,30313925
1596002948,30313925
47694887,297516831
1689267272,494583213
1226130919,48123578
25706420,494583213
173220058,78461452
546490867,20251654
1582128271,18042620
1173824917,87768088
110195676,78693274
245139619,40711129
245139619,1102161270
1571410128,335369838
245139619,133400731
131413655,108416848
86392093,78461452
245139619,31157963
245139619,335369838
245139619,18094552
23809346,335369838
251697358,18094552
333814859,335369838
251697358,31157963
31646553,18094552
245139619,2177546583
251697358,335369838
1386235508,335369838
1301685062,335369838
27010341,166272944
24456702,30313925
579858097,166272944
24263009,166272944
902276340,250188760
15163900,48123578
245139619,558952423
245139619,284266512
245139619,73407643
59292448,18094552
2155449906,73407643
1173824917,87768088
138906158,16967845
1009240082,30313925
70728675,30313925
74332086,335369838
581431452,813286
312108472,325265073
16578859,253615476
369769807,30313925
454100791,30313925
23607273,30313925
193119211,30313925
338703920,18094552
894920761,30313925
96646875,30313925
455910884,30313925
710838897,30313925
3342161,59274071
42646189,30313925
245139619,361321755
110086549,30313925
2325916411,30313925
245139619,251697358
463908083,30313925
245139619,274589475
272771172,30313925
38868552,30313925
98976956,30313925
204422021,30313925
217738820,30313925
2302201710,30313925
182217410,236061421
105772014,30313925
17870112,30313925
432013333,251697358
432013333,73407643
18176779,30313925
1713030468,30313925
2326968030,30313925
541121054,789861342
65388644,71307217
16378267,18094552
16378093,18094552
32739684,30313925
432013333,284266512
1638109034,30313925
290065647,30313925
1027010347,335369838
306193691,30313925
57398205,30313925
8835722,30313925
15275677,138247078
1463096084,30313925
1096781461,22012091
40350488,30313925
44178283,30313925
535483220,87060818
24023991,30313925
23347012,30313925
1173824917,30313925
29530526,30313925
230796443,30313925
813151122,30313925
1124548406,30313925
38605446,30313925
902552143,31157963
2161322077,18094552
161769014,30313925
46673476,236061421
478282059,46546783
1649726778,813286
16322041,30313925
1704971276,236061421
34701889,789861342
320608328,30313925
245139619,317795004
27919508,411388609
118788699,30313925
1245361106,95493980
94377553,30313925
1009240082,30313925
27549495,325265073
1951944222,335369838
602175508,30313925
500322924,789861342
603233193,30313925
224469371,30313925
32009387,335369838
630310686,30313925
2294559595,10069612
2284695849,30313925
32398448,30313925
40029472,10069612
547904132,30313925
1933777994,10069612
22097803,30313925
2320284562,30313925
49796942,30313925
234141596,30313925
156085793,30313925
75008467,30313925
27649741,30313925
21003564,30313925
482474128,30313925
262269278,10069612
516766895,18094552
190427688,30313925
98706084,30313925
762168992,1339922203
437150341,30313925
55142273,59811175
245139619,10069612
216874955,17556738
483223,18094552
385461798,10069612
53503202,30313925
716681415,30313925
1664059166,30313925
1454265186,30313925
283777035,30313925
155307228,30313925
385461798,30313925
93301623,30313925
1433448012,30313925
1185311,245139619
5531822,14240875
245139619,18094552
33588153,14240875
245139619,782010
1444447663,991634754
567458901,1339922203
101103617,30313925
45626810,30313925
626759007,30313925
11603602,14240875
464151272,30313925
210236090,14240875
422974442,30313925
222036996,30313925
1920210698,30313925
472186748,30313925
287896740,16967845
1580732257,18094552
245139619,16967845
1642106527,16967845
1278123914,234920264
1489725356,16967845
14027452,10069612
19845367,30313925
72372970,18094552
1278123914,2168920022
24383800,782010
30584980,87060818
1250445655,319785911
476895323,30313925
24284015,30313925
23279731,10069612
153646379,2168920022
762168992,126430767
74491782,30313925
15879629,122208388
27305592,122208388
61489599,16967845
2200078189,14240875
1289939185,30313925
27162328,558952423
1103719536,558952423
122208388,22076359
1716217832,234920264
488045113,30313925
70813633,30313925
185210451,122208388
243470492,10069612
28370488,174358926
1651204807,32708979
28847899,10069612
20720763,10069612
46571329,30313925
1280866094,32708979
1240372278,221176170
44644952,10069612
1933777994,10069612
2293096927,48123578
14325612,30313925
425510058,16967845
361909957,10069612
79838661,30313925
309117119,48123578
370222416,10069612
93900462,30313925
1954683331,958099111
52751069,30313925
862358844,361321755
17027594,30313925
862358844,48123578
251697358,16967845
135563416,30313925
48038030,126430767
993344334,30231573
764084712,30313925
515531035,30231573
239025975,325265073
180135400,126430767
242051914,284266512
301063596,174358926
474351727,126430767
53563522,30313925
576469295,30231573
385696419,10069612
1785705853,62510409
1658780018,126430767
14619600,18094552
2247762655,30313925
79838661,30313925
156974858,558952423
147981741,10069612
78063171,18094552
411831157,30313925
324489515,30231573
571116103,62510409
165507452,144077250
47528410,588579325
34701889,789861342
48038030,78461452
66854035,18094552
87250241,78671324
501217150,30313925
20207106,48123578
2172262117,18094552
48038030,168774495
472569576,30313925
1268353729,62510409
63471300,76771090
1643894340,18094552
90900662,782010
124953604,30313925
98761827,15174710
1928290020,78461452
37552089,10069612
19779749,759665412
245139619,15174710
37552089,361321755
876288433,15174710
245139619,71307217
71307217,18094552
2234179932,62510409
470601243,171231477
252431613,62510409
14195941,48123578
1511133649,22076359
72167727,30313925
144996005,156974858
791366690,26267040
22745145,18094552
1708893444,326813100
1932969630,53309297
212226110,14240875
747599983,26350255
2227462662,147657826
18554720,16474992
2316006500,41405412
52557766,122208388
2230845878,30313925
2227462662,30313925
25168293,36745613
479500982,36745613
747599983,789861342
1413366846,174358926
767036004,16474992
417226408,30313925
36957404,36745613
236061421,36745613
29384180,36745613
1571317760,62510409
45787297,30313925
1634512056,30231573
589118205,2154586374
972317964,62510409
116995163,18094552
63225109,62510409
1441509901,30231573
369032276,62510409
406695530,62510409
199924232,78599720
17750075,30313925
1345269470,30313925
405561109,353063439
1908769993,615318971
22996148,78599720
4390331,78599720
100909955,179398887
26395499,30313925
1012329853,353063439
59642573,30313925
1934992172,30313925
96604810,18094552
151633342,17717430
1933698786,615318971
1610850560,615318971
59642573,30313925
19458818,789861342
801656700,459682235
31637577,55049166
17367006,494583213
392948861,783417350
2294303806,813286
555976932,78599720
352508648,325265073
70995170,174358926
355784305,62510409
564920924,317356940
1963384028,491674924
26596853,615318971
26512681,36745613
48519675,361321755
48519675,10069612
277599621,36745613
393656790,1262362578
214571654,14708814
17479538,78599720
418104982,30313925
377540405,62510409
2294193683,30313925
58525387,62510409
285678606,14708814
1162455636,30313925
46484080,14708814
2299589767,30313925
67445795,14708814
1477912291,16474992
26051404,1511133649
2294193683,30313925
1554486830,62510409
365184905,30313925
905002790,126430767
207249457,30313925
207249457,30313925
283800615,813286
905002790,1339922203
88032582,22012091
2215191067,151649392
45420272,146060152
1454247577,813286
28624302,17717430
834672494,30313925
907239961,62510409
1339922203,567458901
21352373,62510409
427062600,17717430
259479299,62510409
416490624,17717430
768588614,325265073
122495400,62510409
814071234,62510409
562385224,30313925
581129916,789861342
16475202,62510409
1472395142,156974858
828543530,829321081
23157066,62510409
17479538,62510409
61125151,51228973
27159231,62510409
24053369,62510409
2218531554,328231381
1030002331,86776195
706309016,86776195
609036980,89534245
324489515,62510409
29587123,337785530
21043723,348666133
61768027,62510409
320524842,232040561
1209041436,1934770050
1057762062,232040561
59947923,50482949
467870310,232040561
1259893237,1511133649
341678317,50482949
27474449,1511133649
1122508992,89534245
214744796,232040561
1583084371,1511133649
718668031,30313925
373642260,183958809
715044396,1935323263
21398055,77231473
485071675,441302639
220595687,77231473
227728400,24800281
617515249,1935323263
322857870,87347073
25785889,77231473
371331279,62510409
91734908,76376525
2314583196,1657934527
200248584,65686302
15099210,1657934527
29741482,335369838
409658798,50482949
450894375,325265073
21762740,30313925
16888610,170760834
1419315919,863527548
1419315919,863527548
250390683,70246837
323392744,25996655
87347073,724890788
1520812064,30313925
592842689,128018609
927773960,128018609
1426948326,14134608
66493463,724890788
595515713,30313925
858533942,30313925
80902752,66493463
87347073,66493463
94030033,30313925
274086291,18094552
245099751,30313925
1187631678,66493463
266273074,2320255254
1730614076,114833521
47471605,50482949
1527009206,30313925
184126208,30313925
2178748327,17717430
726773282,114833521
960967081,351764217
524021608,128018609
1314782629,28103693
46478528,351764217
625579099,30313925
810053322,351764217
113420831,30313925
1087678428,30313925
1147121342,813286
71722438,41405412
2216151008,1544419734
470476730,70246837
335369838,73407643
524623571,30313925
119415302,30313925
518175317,41405412
1599352980,30313925
110199502,73407643
3461521,66347449
82214385,30313925
2216151008,1544419734
31800110,30313925
634391656,17407196
1400690365,66347449
29741482,594863522
16132719,78599720
2325798444,813286
18544031,30313925
2325798444,813286
76280043,59274071
141659891,73407643
1392416082,128018609
59825685,66347449
935712140,18094552
254990126,562981626
22121068,17407196
49021031,62510409
17602996,66347449
17602996,66347449
1959063728,32708979
49021031,62510409
28847899,62510409
479469222,73407643
493429544,15988753
1025035982,62510409
222024790,30313925
331377273,78599720
430459707,15988753
39741561,128018609
124003693,73407643
40227558,14240875
854926250,62510409
19968563,30313925
1112486646,62510409
16146535,62510409
351148925,73407643
1376018712,62510409
29741482,459682235
